play_id,title,genre,year_est,decade,year_min,year_max,year_mid,act,scene,speaker,text_raw,text_norm
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,1,KING,"So shaken as we are , so wan with care , Find we a time for frighted peace to pant And breathe short-winded accents of new broils To be commenced in strands afar remote . No more the thirsty entrance of this soil Shall daub her lips with her own children’s blood . No more shall trenching war channel her fields , Nor bruise her flow’rets with the armèd hoofs Of hostile paces . Those opposèd eyes , Which , like the meteors of a troubled heaven , All of one nature , of one substance bred , Did lately meet in the intestine shock And furious close of civil butchery , Shall now , in mutual well-beseeming ranks , March all one way and be no more opposed Against acquaintance , kindred , and allies . The edge of war , like an ill-sheathèd knife , No more shall cut his master . Therefore , friends , As far as to the sepulcher of Christ — Whose soldier now , under whose blessèd cross We are impressèd and engaged to fight — Forthwith a power of English shall we levy , Whose arms were molded in their mothers’ womb To chase these pagans in those holy fields Over whose acres walked those blessèd feet Which fourteen hundred years ago were nailed For our advantage on the bitter cross . But this our purpose now is twelve month old , And bootless ’tis to tell you we will go . Therefor we meet not now . Then let me hear Of you , my gentle cousin Westmoreland , What yesternight our council did decree In forwarding this dear expedience .","so shaken as we are , so wan with care , find we a time for frighted peace to pant and breathe short-winded accents of new broils to be commenced in strands afar remote . no more the thirsty entrance of this soil shall daub her lips with her own children’s blood . no more shall trenching war channel her fields , nor bruise her flow’rets with the armèd hoofs of hostile paces . those opposèd eyes , which , like the meteors of a troubled heaven , all of one nature , of one substance bred , did lately meet in the intestine shock and furious close of civil butchery , shall now , in mutual well-beseeming ranks , march all one way and be no more opposed against acquaintance , kindred , and allies . the edge of war , like an ill-sheathèd knife , no more shall cut his master . therefore , friends , as far as to the sepulcher of christ — whose soldier now , under whose blessèd cross we are impressèd and engaged to fight — forthwith a power of english shall we levy , whose arms were molded in their mothers’ womb to chase these pagans in those holy fields over whose acres walked those blessèd feet which fourteen hundred years ago were nailed for our advantage on the bitter cross . but this our purpose now is twelve month old , and bootless ’tis to tell you we will go . therefor we meet not now . then let me hear of you , my gentle cousin westmoreland , what yesternight our council did decree in forwarding this dear expedience ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,"My liege , this haste was hot in question , And many limits of the charge set down But yesternight , when all athwart there came A post from Wales loaden with heavy news , Whose worst was that the noble Mortimer , Leading the men of Herefordshire to fight Against the irregular and wild Glendower , Was by the rude hands of that Welshman taken , A thousand of his people butcherèd , Upon whose dead corpse there was such misuse , Such beastly shameless transformation By those Welshwomen done , as may not be Without much shame retold or spoken of .","my liege , this haste was hot in question , and many limits of the charge set down but yesternight , when all athwart there came a post from wales loaden with heavy news , whose worst was that the noble mortimer , leading the men of herefordshire to fight against the irregular and wild glendower , was by the rude hands of that welshman taken , a thousand of his people butcherèd , upon whose dead corpse there was such misuse , such beastly shameless transformation by those welshwomen done , as may not be without much shame retold or spoken of ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,1,KING,It seems then that the tidings of this broil Brake off our business for the Holy Land .,it seems then that the tidings of this broil brake off our business for the holy land .
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,"This matched with other did , my gracious lord . For more uneven and unwelcome news Came from the north , and thus it did import : On Holy-rood Day the gallant Hotspur there , Young Harry Percy , and brave Archibald , That ever valiant and approvèd Scot , At Holmedon met , where they did spend A sad and bloody hour — As by discharge of their artillery And shape of likelihood the news was told , For he that brought them , in the very heat And pride of their contention did take horse , Uncertain of the issue any way .","this matched with other did , my gracious lord . for more uneven and unwelcome news came from the north , and thus it did import : on holy-rood day the gallant hotspur there , young harry percy , and brave archibald , that ever valiant and approvèd scot , at holmedon met , where they did spend a sad and bloody hour — as by discharge of their artillery and shape of likelihood the news was told , for he that brought them , in the very heat and pride of their contention did take horse , uncertain of the issue any way ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,1,KING,"Here is a dear , a true-industrious friend , Sir Walter Blunt , new lighted from his horse , Stained with the variation of each soil Betwixt that Holmedon and this seat of ours , And he hath brought us smooth and welcome news . The Earl of Douglas is discomfited ; Ten thousand bold Scots , two-and-twenty knights , Balked in their own blood , did Sir Walter see On Holmedon’s plains . Of prisoners Hotspur took Mordake , Earl of Fife and eldest son To beaten Douglas , and the Earl of Atholl , Of Murray , Angus , and Menteith . And is not this an honorable spoil ? A gallant prize ? Ha , cousin , is it not ?","here is a dear , a true-industrious friend , sir walter blunt , new lighted from his horse , stained with the variation of each soil betwixt that holmedon and this seat of ours , and he hath brought us smooth and welcome news . the earl of douglas is discomfited ; ten thousand bold scots , two-and-twenty knights , balked in their own blood , did sir walter see on holmedon’s plains . of prisoners hotspur took mordake , earl of fife and eldest son to beaten douglas , and the earl of atholl , of murray , angus , and menteith . and is not this an honorable spoil ? a gallant prize ? ha , cousin , is it not ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,"In faith , it is a conquest for a prince to boast of .","in faith , it is a conquest for a prince to boast of ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,1,KING,"Yea , there thou mak’st me sad , and mak’st me sin In envy that my Lord Northumberland Should be the father to so blest a son , A son who is the theme of Honor’s tongue , Amongst a grove the very straightest plant , Who is sweet Fortune’s minion and her pride ; Whilst I , by looking on the praise of him , See riot and dishonor stain the brow Of my young Harry . O , that it could be proved That some night-tripping fairy had exchanged In cradle-clothes our children where they lay , And called mine “ Percy , ” his “ Plantagenet ” ! Then would I have his Harry , and he mine . But let him from my thoughts . What think you , coz , Of this young Percy’s pride ? The prisoners Which he in this adventure hath surprised To his own use he keeps , and sends me word I shall have none but Mordake , Earl of Fife .","yea , there thou mak’st me sad , and mak’st me sin in envy that my lord northumberland should be the father to so blest a son , a son who is the theme of honor’s tongue , amongst a grove the very straightest plant , who is sweet fortune’s minion and her pride ; whilst i , by looking on the praise of him , see riot and dishonor stain the brow of my young harry . o , that it could be proved that some night-tripping fairy had exchanged in cradle-clothes our children where they lay , and called mine “ percy , ” his “ plantagenet ” ! then would i have his harry , and he mine . but let him from my thoughts . what think you , coz , of this young percy’s pride ? the prisoners which he in this adventure hath surprised to his own use he keeps , and sends me word i shall have none but mordake , earl of fife ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,"This is his uncle’s teaching . This is Worcester , Malevolent to you in all aspects , Which makes him prune himself , and bristle up The crest of youth against your dignity .","this is his uncle’s teaching . this is worcester , malevolent to you in all aspects , which makes him prune himself , and bristle up the crest of youth against your dignity ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,1,KING,"But I have sent for him to answer this . And for this cause awhile we must neglect Our holy purpose to Jerusalem . Cousin , on Wednesday next our council we Will hold at Windsor . So inform the lords . But come yourself with speed to us again , For more is to be said and to be done Than out of anger can be utterèd .","but i have sent for him to answer this . and for this cause awhile we must neglect our holy purpose to jerusalem . cousin , on wednesday next our council we will hold at windsor . so inform the lords . but come yourself with speed to us again , for more is to be said and to be done than out of anger can be utterèd ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,"I will , my liege .","i will , my liege ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Now , Hal , what time of day is it , lad ?","now , hal , what time of day is it , lad ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Thou art so fat-witted with drinking of old sack , and unbuttoning thee after supper , and sleeping upon benches after noon , that thou hast forgotten to demand that truly which thou wouldst truly know . What a devil hast thou to do with the time of the day ? Unless hours were cups of sack , and minutes capons , and clocks the tongues of bawds , and dials the signs of leaping-houses , and the blessed sun himself a fair hot wench in flame-colored taffeta , I see no reason why thou shouldst be so superfluous to demand the time of the day .","thou art so fat-witted with drinking of old sack , and unbuttoning thee after supper , and sleeping upon benches after noon , that thou hast forgotten to demand that truly which thou wouldst truly know . what a devil hast thou to do with the time of the day ? unless hours were cups of sack , and minutes capons , and clocks the tongues of bawds , and dials the signs of leaping-houses , and the blessed sun himself a fair hot wench in flame-colored taffeta , i see no reason why thou shouldst be so superfluous to demand the time of the day ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Indeed , you come near me now , Hal , for we that take purses go by the moon and the seven stars , and not by Phoebus , he , that wand’ring knight so fair . And I prithee , sweet wag , when thou art king , as God save thy Grace — Majesty , I should say , for grace thou wilt have none —","indeed , you come near me now , hal , for we that take purses go by the moon and the seven stars , and not by phoebus , he , that wand’ring knight so fair . and i prithee , sweet wag , when thou art king , as god save thy grace — majesty , i should say , for grace thou wilt have none —"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"What , none ?","what , none ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"No , by my troth , not so much as will serve to be prologue to an egg and butter .","no , by my troth , not so much as will serve to be prologue to an egg and butter ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Well , how then ? Come , roundly , roundly .","well , how then ? come , roundly , roundly ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Marry then , sweet wag , when thou art king , let not us that are squires of the night’s body be called thieves of the day’s beauty . Let us be Diana’s foresters , gentlemen of the shade , minions of the moon , and let men say we be men of good government , being governed , as the sea is , by our noble and chaste mistress the moon , under whose countenance we steal .","marry then , sweet wag , when thou art king , let not us that are squires of the night’s body be called thieves of the day’s beauty . let us be diana’s foresters , gentlemen of the shade , minions of the moon , and let men say we be men of good government , being governed , as the sea is , by our noble and chaste mistress the moon , under whose countenance we steal ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Thou sayest well , and it holds well too , for the fortune of us that are the moon’s men doth ebb and flow like the sea , being governed , as the sea is , by the moon . As for proof now : a purse of gold most resolutely snatched on Monday night and most dissolutely spent on Tuesday morning , got with swearing “ Lay by ” and spent with crying “ Bring in ” ; now in as low an ebb as the foot of the ladder , and by and by in as high a flow as the ridge of the gallows .","thou sayest well , and it holds well too , for the fortune of us that are the moon’s men doth ebb and flow like the sea , being governed , as the sea is , by the moon . as for proof now : a purse of gold most resolutely snatched on monday night and most dissolutely spent on tuesday morning , got with swearing “ lay by ” and spent with crying “ bring in ” ; now in as low an ebb as the foot of the ladder , and by and by in as high a flow as the ridge of the gallows ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"By the Lord , thou sayst true , lad . And is not my hostess of the tavern a most sweet wench ?","by the lord , thou sayst true , lad . and is not my hostess of the tavern a most sweet wench ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"As the honey of Hybla , my old lad of the castle . And is not a buff jerkin a most sweet robe of durance ?","as the honey of hybla , my old lad of the castle . and is not a buff jerkin a most sweet robe of durance ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"How now , how now , mad wag ? What , in thy quips and thy quiddities ? What a plague have I to do with a buff jerkin ?","how now , how now , mad wag ? what , in thy quips and thy quiddities ? what a plague have i to do with a buff jerkin ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Why , what a pox have I to do with my hostess of the tavern ?","why , what a pox have i to do with my hostess of the tavern ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Well , thou hast called her to a reckoning many a time and oft .","well , thou hast called her to a reckoning many a time and oft ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,Did I ever call for thee to pay thy part ?,did i ever call for thee to pay thy part ?
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"No , I’ll give thee thy due . Thou hast paid all there .","no , i’ll give thee thy due . thou hast paid all there ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Yea , and elsewhere , so far as my coin would stretch , and where it would not , I have used my credit .","yea , and elsewhere , so far as my coin would stretch , and where it would not , i have used my credit ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Yea , and so used it that were it not here apparent that thou art heir apparent — But I prithee , sweet wag , shall there be gallows standing in England when thou art king ? And resolution thus fubbed as it is with the rusty curb of old father Antic the law ? Do not thou , when thou art king , hang a thief .","yea , and so used it that were it not here apparent that thou art heir apparent — but i prithee , sweet wag , shall there be gallows standing in england when thou art king ? and resolution thus fubbed as it is with the rusty curb of old father antic the law ? do not thou , when thou art king , hang a thief ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"No , thou shalt .","no , thou shalt ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Shall I ? O rare ! By the Lord , I’ll be a brave judge .","shall i ? o rare ! by the lord , i’ll be a brave judge ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Thou judgest false already . I mean thou shalt have the hanging of the thieves , and so become a rare hangman .","thou judgest false already . i mean thou shalt have the hanging of the thieves , and so become a rare hangman ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Well , Hal , well , and in some sort it jumps with my humor as well as waiting in the court , I can tell you .","well , hal , well , and in some sort it jumps with my humor as well as waiting in the court , i can tell you ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,For obtaining of suits ?,for obtaining of suits ?
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Yea , for obtaining of suits , whereof the hangman hath no lean wardrobe . ’Sblood , I am as melancholy as a gib cat or a lugged bear .","yea , for obtaining of suits , whereof the hangman hath no lean wardrobe . ’sblood , i am as melancholy as a gib cat or a lugged bear ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Or an old lion , or a lover’s lute .","or an old lion , or a lover’s lute ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Yea , or the drone of a Lincolnshire bagpipe .","yea , or the drone of a lincolnshire bagpipe ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"What sayest thou to a hare , or the melancholy of Moorditch ?","what sayest thou to a hare , or the melancholy of moorditch ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Thou hast the most unsavory similes , and art indeed the most comparative , rascaliest , sweet young prince . But , Hal , I prithee trouble me no more with vanity . I would to God thou and I knew where a commodity of good names were to be bought . An old lord of the council rated me the other day in the street about you , sir , but I marked him not , and yet he talked very wisely , but I regarded him not , and yet he talked wisely , and in the street , too .","thou hast the most unsavory similes , and art indeed the most comparative , rascaliest , sweet young prince . but , hal , i prithee trouble me no more with vanity . i would to god thou and i knew where a commodity of good names were to be bought . an old lord of the council rated me the other day in the street about you , sir , but i marked him not , and yet he talked very wisely , but i regarded him not , and yet he talked wisely , and in the street , too ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Thou didst well , for wisdom cries out in the streets and no man regards it .","thou didst well , for wisdom cries out in the streets and no man regards it ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"O , thou hast damnable iteration , and art indeed able to corrupt a saint . Thou hast done much harm upon me , Hal , God forgive thee for it . Before I knew thee , Hal , I knew nothing , and now am I , if a man should speak truly , little better than one of the wicked . I must give over this life , and I will give it over . By the Lord , an I do not , I am a villain . I’ll be damned for never a king’s son in Christendom .","o , thou hast damnable iteration , and art indeed able to corrupt a saint . thou hast done much harm upon me , hal , god forgive thee for it . before i knew thee , hal , i knew nothing , and now am i , if a man should speak truly , little better than one of the wicked . i must give over this life , and i will give it over . by the lord , an i do not , i am a villain . i’ll be damned for never a king’s son in christendom ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Where shall we take a purse tomorrow , Jack ?","where shall we take a purse tomorrow , jack ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Zounds , where thou wilt , lad . I’ll make one . An I do not , call me villain and baffle me .","zounds , where thou wilt , lad . i’ll make one . an i do not , call me villain and baffle me ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"I see a good amendment of life in thee , from praying to purse-taking .","i see a good amendment of life in thee , from praying to purse-taking ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"[STAGE] Enter Poins . Why , Hal , ’tis my vocation , Hal . ’Tis no sin for a man to labor in his vocation . Poins ! — Now shall we know if Gadshill have set a match . O , if men were to be saved by merit , what hole in hell were hot enough for him ? This is the most omnipotent villain that ever cried “ Stand ! ” to a true man .","[stage] enter poins . why , hal , ’tis my vocation , hal . ’tis no sin for a man to labor in his vocation . poins ! — now shall we know if gadshill have set a match . o , if men were to be saved by merit , what hole in hell were hot enough for him ? this is the most omnipotent villain that ever cried “ stand ! ” to a true man ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Good morrow , Ned .","good morrow , ned ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,POINS,"Good morrow , sweet Hal . — What says Monsieur Remorse ? What says Sir John Sack-and-Sugar ? Jack , how agrees the devil and thee about thy soul that thou soldest him on Good Friday last for a cup of Madeira and a cold capon’s leg ?","good morrow , sweet hal . — what says monsieur remorse ? what says sir john sack-and-sugar ? jack , how agrees the devil and thee about thy soul that thou soldest him on good friday last for a cup of madeira and a cold capon’s leg ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Sir John stands to his word . The devil shall have his bargain , for he was never yet a breaker of proverbs . He will give the devil his due .","sir john stands to his word . the devil shall have his bargain , for he was never yet a breaker of proverbs . he will give the devil his due ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,POINS,"[STAGE] , to Falstaff Then art thou damned for keeping thy word with the devil .","[stage] , to falstaff then art thou damned for keeping thy word with the devil ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,Else he had been damned for cozening the devil .,else he had been damned for cozening the devil .
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,POINS,"But , my lads , my lads , tomorrow morning , by four o’clock early at Gad’s Hill , there are pilgrims going to Canterbury with rich offerings , and traders riding to London with fat purses . I have vizards for you all . You have horses for yourselves . Gadshill lies tonight in Rochester . I have bespoke supper tomorrow night in Eastcheap . We may do it as secure as sleep . If you will go , I will stuff your purses full of crowns . If you will not , tarry at home and be hanged .","but , my lads , my lads , tomorrow morning , by four o’clock early at gad’s hill , there are pilgrims going to canterbury with rich offerings , and traders riding to london with fat purses . i have vizards for you all . you have horses for yourselves . gadshill lies tonight in rochester . i have bespoke supper tomorrow night in eastcheap . we may do it as secure as sleep . if you will go , i will stuff your purses full of crowns . if you will not , tarry at home and be hanged ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Hear you , Yedward , if I tarry at home and go not , I’ll hang you for going .","hear you , yedward , if i tarry at home and go not , i’ll hang you for going ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,POINS,"You will , chops ?","you will , chops ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Hal , wilt thou make one ?","hal , wilt thou make one ?"
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Who , I rob ? I a thief ? Not I , by my faith .","who , i rob ? i a thief ? not i , by my faith ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"There’s neither honesty , manhood , nor good fellowship in thee , nor thou cam’st not of the blood royal , if thou darest not stand for ten shillings .","there’s neither honesty , manhood , nor good fellowship in thee , nor thou cam’st not of the blood royal , if thou darest not stand for ten shillings ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Well then , once in my days I’ll be a madcap .","well then , once in my days i’ll be a madcap ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Why , that’s well said .","why , that’s well said ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Well , come what will , I’ll tarry at home .","well , come what will , i’ll tarry at home ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"By the Lord , I’ll be a traitor then when thou art king .","by the lord , i’ll be a traitor then when thou art king ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,I care not .,i care not .
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,POINS,"Sir John , I prithee leave the Prince and me alone . I will lay him down such reasons for this adventure that he shall go .","sir john , i prithee leave the prince and me alone . i will lay him down such reasons for this adventure that he shall go ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,FALSTAFF,"Well , God give thee the spirit of persuasion , and him the ears of profiting , that what thou speakest may move , and what he hears may be believed , that the true prince may , for recreation sake , prove a false thief , for the poor abuses of the time want countenance . Farewell . You shall find me in Eastcheap .","well , god give thee the spirit of persuasion , and him the ears of profiting , that what thou speakest may move , and what he hears may be believed , that the true prince may , for recreation sake , prove a false thief , for the poor abuses of the time want countenance . farewell . you shall find me in eastcheap ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Farewell , thou latter spring . Farewell , Allhallown summer .","farewell , thou latter spring . farewell , allhallown summer ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,POINS,"Now , my good sweet honey lord , ride with us tomorrow . I have a jest to execute that I cannot manage alone . Falstaff , Peto , Bardolph , and Gadshill shall rob those men that we have already waylaid . Yourself and I will not be there . And when they have the booty , if you and I do not rob them , cut this head off from my shoulders .","now , my good sweet honey lord , ride with us tomorrow . i have a jest to execute that i cannot manage alone . falstaff , peto , bardolph , and gadshill shall rob those men that we have already waylaid . yourself and i will not be there . and when they have the booty , if you and i do not rob them , cut this head off from my shoulders ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,How shall we part with them in setting forth ?,how shall we part with them in setting forth ?
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,POINS,"Why , we will set forth before or after them , and appoint them a place of meeting , wherein it is at our pleasure to fail ; and then will they adventure upon the exploit themselves , which they shall have no sooner achieved but we’ll set upon them .","why , we will set forth before or after them , and appoint them a place of meeting , wherein it is at our pleasure to fail ; and then will they adventure upon the exploit themselves , which they shall have no sooner achieved but we’ll set upon them ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Yea , but ’tis like that they will know us by our horses , by our habits , and by every other appointment to be ourselves .","yea , but ’tis like that they will know us by our horses , by our habits , and by every other appointment to be ourselves ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,POINS,"Tut , our horses they shall not see ; I’ll tie them in the wood . Our vizards we will change after we leave them . And , sirrah , I have cases of buckram for the nonce , to immask our noted outward garments .","tut , our horses they shall not see ; i’ll tie them in the wood . our vizards we will change after we leave them . and , sirrah , i have cases of buckram for the nonce , to immask our noted outward garments ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Yea , but I doubt they will be too hard for us .","yea , but i doubt they will be too hard for us ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,POINS,"Well , for two of them , I know them to be as true-bred cowards as ever turned back ; and for the third , if he fight longer than he sees reason , I’ll forswear arms . The virtue of this jest will be the incomprehensible lies that this same fat rogue will tell us when we meet at supper : how thirty at least he fought with , what wards , what blows , what extremities he endured ; and in the reproof of this lives the jest .","well , for two of them , i know them to be as true-bred cowards as ever turned back ; and for the third , if he fight longer than he sees reason , i’ll forswear arms . the virtue of this jest will be the incomprehensible lies that this same fat rogue will tell us when we meet at supper : how thirty at least he fought with , what wards , what blows , what extremities he endured ; and in the reproof of this lives the jest ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"Well , I’ll go with thee . Provide us all things necessary and meet me tomorrow night in Eastcheap . There I’ll sup . Farewell .","well , i’ll go with thee . provide us all things necessary and meet me tomorrow night in eastcheap . there i’ll sup . farewell ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,POINS,"Farewell , my lord .","farewell , my lord ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,2,PRINCE,"I know you all , and will awhile uphold The unyoked humor of your idleness . Yet herein will I imitate the sun , Who doth permit the base contagious clouds To smother up his beauty from the world , That , when he please again to be himself , Being wanted , he may be more wondered at By breaking through the foul and ugly mists Of vapors that did seem to strangle him . If all the year were playing holidays , To sport would be as tedious as to work , But when they seldom come , they wished-for come , And nothing pleaseth but rare accidents . So when this loose behavior I throw off And pay the debt I never promisèd , By how much better than my word I am , By so much shall I falsify men’s hopes ; And , like bright metal on a sullen ground , My reformation , glitt’ring o’er my fault , Shall show more goodly and attract more eyes Than that which hath no foil to set it off . I’ll so offend to make offense a skill , Redeeming time when men think least I will .","i know you all , and will awhile uphold the unyoked humor of your idleness . yet herein will i imitate the sun , who doth permit the base contagious clouds to smother up his beauty from the world , that , when he please again to be himself , being wanted , he may be more wondered at by breaking through the foul and ugly mists of vapors that did seem to strangle him . if all the year were playing holidays , to sport would be as tedious as to work , but when they seldom come , they wished-for come , and nothing pleaseth but rare accidents . so when this loose behavior i throw off and pay the debt i never promisèd , by how much better than my word i am , by so much shall i falsify men’s hopes ; and , like bright metal on a sullen ground , my reformation , glitt’ring o’er my fault , shall show more goodly and attract more eyes than that which hath no foil to set it off . i’ll so offend to make offense a skill , redeeming time when men think least i will ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,3,KING,"[STAGE] , to Northumberland , Worcester , and Hotspur My blood hath been too cold and temperate , Unapt to stir at these indignities , And you have found me , for accordingly You tread upon my patience . But be sure I will from henceforth rather be myself , Mighty and to be feared , than my condition , Which hath been smooth as oil , soft as young down , And therefore lost that title of respect Which the proud soul ne’er pays but to the proud .","[stage] , to northumberland , worcester , and hotspur my blood hath been too cold and temperate , unapt to stir at these indignities , and you have found me , for accordingly you tread upon my patience . but be sure i will from henceforth rather be myself , mighty and to be feared , than my condition , which hath been smooth as oil , soft as young down , and therefore lost that title of respect which the proud soul ne’er pays but to the proud ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,3,WORCESTER,"Our house , my sovereign liege , little deserves The scourge of greatness to be used on it , And that same greatness too which our own hands Have holp to make so portly .","our house , my sovereign liege , little deserves the scourge of greatness to be used on it , and that same greatness too which our own hands have holp to make so portly ."
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,3,NORTHUMBERLAND,My lord —,my lord —
1H4,"Henry IV, Part I",History,1597,1590,1597,1597,1597,1,3,KING,"[STAGE] Worcester exits . Worcester , get thee gone , for I do see Danger and disobedience in thine eye . O sir , your presence is too bold and peremptory , And majesty might never yet endure The moody frontier of a servant brow . You have good leave to leave us . When we need Your use and counsel , we shall send for you . You were about to speak .","[stage] worcester exits . worcester , get thee gone , for i do see danger and disobedience in thine eye . o sir , your presence is too bold and peremptory , and majesty might never yet endure the moody frontier of a servant brow . you have good leave to leave us . when we need your use and counsel , we shall send for you . you were about to speak ."
