play_id,title,playwright,genre,year_est,decade,year_min,year_max,year_mid,act,scene,speaker,unit,line_id,text_norm,text_raw
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,,stage,1,"enter the king , lord john of lancaster , and the earl of westmoreland , with others .","Enter the King , Lord John of Lancaster , and the Earl of Westmoreland , with others ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,,stage,2,they exit .,They exit .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,3,"so shaken as we are , so wan with care ,","So shaken as we are , so wan with care ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,4,find we a time for frighted peace to pant,Find we a time for frighted peace to pant
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,5,and breathe short-winded accents of new broils,And breathe short-winded accents of new broils
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,6,to be commenced in strands afar remote .,To be commenced in strands afar remote .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,7,no more the thirsty entrance of this soil,No more the thirsty entrance of this soil
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,8,shall daub her lips with her own children’s blood .,Shall daub her lips with her own children’s blood .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,9,"no more shall trenching war channel her fields ,","No more shall trenching war channel her fields ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,10,nor bruise her flow’rets with the armèd hoofs,Nor bruise her flow’rets with the armèd hoofs
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,11,"of hostile paces . those opposèd eyes ,","Of hostile paces . Those opposèd eyes ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,12,"which , like the meteors of a troubled heaven ,","Which , like the meteors of a troubled heaven ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,13,"all of one nature , of one substance bred ,","All of one nature , of one substance bred ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,14,did lately meet in the intestine shock,Did lately meet in the intestine shock
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,15,"and furious close of civil butchery ,","And furious close of civil butchery ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,16,"shall now , in mutual well-beseeming ranks ,","Shall now , in mutual well-beseeming ranks ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,17,march all one way and be no more opposed,March all one way and be no more opposed
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,18,"against acquaintance , kindred , and allies .","Against acquaintance , kindred , and allies ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,19,"the edge of war , like an ill-sheathèd knife ,","The edge of war , like an ill-sheathèd knife ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,20,"no more shall cut his master . therefore , friends ,","No more shall cut his master . Therefore , friends ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,21,as far as to the sepulcher of christ —,As far as to the sepulcher of Christ —
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,22,"whose soldier now , under whose blessèd cross","Whose soldier now , under whose blessèd cross"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,23,we are impressèd and engaged to fight —,We are impressèd and engaged to fight —
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,24,"forthwith a power of english shall we levy ,","Forthwith a power of English shall we levy ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,25,whose arms were molded in their mothers’ womb,Whose arms were molded in their mothers’ womb
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,26,to chase these pagans in those holy fields,To chase these pagans in those holy fields
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,27,over whose acres walked those blessèd feet,Over whose acres walked those blessèd feet
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,28,which fourteen hundred years ago were nailed,Which fourteen hundred years ago were nailed
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,29,for our advantage on the bitter cross .,For our advantage on the bitter cross .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,30,"but this our purpose now is twelve month old ,","But this our purpose now is twelve month old ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,31,and bootless ’tis to tell you we will go .,And bootless ’tis to tell you we will go .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,32,therefor we meet not now . then let me hear,Therefor we meet not now . Then let me hear
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,33,"of you , my gentle cousin westmoreland ,","Of you , my gentle cousin Westmoreland ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,34,what yesternight our council did decree,What yesternight our council did decree
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,35,in forwarding this dear expedience .,In forwarding this dear expedience .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,36,"my liege , this haste was hot in question ,","My liege , this haste was hot in question ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,37,and many limits of the charge set down,And many limits of the charge set down
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,38,"but yesternight , when all athwart there came","But yesternight , when all athwart there came"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,39,"a post from wales loaden with heavy news ,","A post from Wales loaden with heavy news ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,40,"whose worst was that the noble mortimer ,","Whose worst was that the noble Mortimer ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,41,leading the men of herefordshire to fight,Leading the men of Herefordshire to fight
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,42,"against the irregular and wild glendower ,","Against the irregular and wild Glendower ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,43,"was by the rude hands of that welshman taken ,","Was by the rude hands of that Welshman taken ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,44,"a thousand of his people butcherèd ,","A thousand of his people butcherèd ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,45,"upon whose dead corpse there was such misuse ,","Upon whose dead corpse there was such misuse ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,46,such beastly shameless transformation,Such beastly shameless transformation
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,47,"by those welshwomen done , as may not be","By those Welshwomen done , as may not be"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,48,without much shame retold or spoken of .,Without much shame retold or spoken of .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,49,it seems then that the tidings of this broil,It seems then that the tidings of this broil
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,50,brake off our business for the holy land .,Brake off our business for the Holy Land .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,51,"this matched with other did , my gracious lord .","This matched with other did , my gracious lord ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,52,for more uneven and unwelcome news,For more uneven and unwelcome news
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,53,"came from the north , and thus it did import :","Came from the north , and thus it did import :"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,54,"on holy-rood day the gallant hotspur there ,","On Holy-rood Day the gallant Hotspur there ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,55,"young harry percy , and brave archibald ,","Young Harry Percy , and brave Archibald ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,56,"that ever valiant and approvèd scot ,","That ever valiant and approvèd Scot ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,57,"at holmedon met , where they did spend","At Holmedon met , where they did spend"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,58,a sad and bloody hour —,A sad and bloody hour —
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,59,as by discharge of their artillery,As by discharge of their artillery
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,60,"and shape of likelihood the news was told ,","And shape of likelihood the news was told ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,61,"for he that brought them , in the very heat","For he that brought them , in the very heat"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,62,"and pride of their contention did take horse ,","And pride of their contention did take horse ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,63,uncertain of the issue any way .,Uncertain of the issue any way .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,64,"here is a dear , a true-industrious friend ,","Here is a dear , a true-industrious friend ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,65,"sir walter blunt , new lighted from his horse ,","Sir Walter Blunt , new lighted from his horse ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,66,stained with the variation of each soil,Stained with the variation of each soil
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,67,"betwixt that holmedon and this seat of ours ,","Betwixt that Holmedon and this seat of ours ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,68,and he hath brought us smooth and welcome news .,And he hath brought us smooth and welcome news .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,69,the earl of douglas is discomfited ;,The Earl of Douglas is discomfited ;
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,70,"ten thousand bold scots , two-and-twenty knights ,","Ten thousand bold Scots , two-and-twenty knights ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,71,"balked in their own blood , did sir walter see","Balked in their own blood , did Sir Walter see"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,72,on holmedon’s plains . of prisoners hotspur took,On Holmedon’s plains . Of prisoners Hotspur took
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,73,"mordake , earl of fife and eldest son","Mordake , Earl of Fife and eldest son"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,74,"to beaten douglas , and the earl of atholl ,","To beaten Douglas , and the Earl of Atholl ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,75,"of murray , angus , and menteith .","Of Murray , Angus , and Menteith ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,76,and is not this an honorable spoil ?,And is not this an honorable spoil ?
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,77,"a gallant prize ? ha , cousin , is it not ?","A gallant prize ? Ha , cousin , is it not ?"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,78,"in faith , it is a conquest for a prince to boast of .","In faith , it is a conquest for a prince to boast of ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,79,"yea , there thou mak’st me sad , and mak’st me sin","Yea , there thou mak’st me sad , and mak’st me sin"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,80,in envy that my lord northumberland,In envy that my Lord Northumberland
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,81,"should be the father to so blest a son ,","Should be the father to so blest a son ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,82,"a son who is the theme of honor’s tongue ,","A son who is the theme of Honor’s tongue ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,83,"amongst a grove the very straightest plant ,","Amongst a grove the very straightest plant ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,84,who is sweet fortune’s minion and her pride ;,Who is sweet Fortune’s minion and her pride ;
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,85,"whilst i , by looking on the praise of him ,","Whilst I , by looking on the praise of him ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,86,see riot and dishonor stain the brow,See riot and dishonor stain the brow
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,87,"of my young harry . o , that it could be proved","Of my young Harry . O , that it could be proved"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,88,that some night-tripping fairy had exchanged,That some night-tripping fairy had exchanged
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,89,"in cradle-clothes our children where they lay ,","In cradle-clothes our children where they lay ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,90,"and called mine “ percy , ” his “ plantagenet ” !","And called mine “ Percy , ” his “ Plantagenet ” !"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,91,"then would i have his harry , and he mine .","Then would I have his Harry , and he mine ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,92,"but let him from my thoughts . what think you , coz ,","But let him from my thoughts . What think you , coz ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,93,of this young percy’s pride ? the prisoners,Of this young Percy’s pride ? The prisoners
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,94,which he in this adventure hath surprised,Which he in this adventure hath surprised
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,95,"to his own use he keeps , and sends me word","To his own use he keeps , and sends me word"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,96,"i shall have none but mordake , earl of fife .","I shall have none but Mordake , Earl of Fife ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,97,"this is his uncle’s teaching . this is worcester ,","This is his uncle’s teaching . This is Worcester ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,98,"malevolent to you in all aspects ,","Malevolent to you in all aspects ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,99,"which makes him prune himself , and bristle up","Which makes him prune himself , and bristle up"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,100,the crest of youth against your dignity .,The crest of youth against your dignity .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,101,but i have sent for him to answer this .,But I have sent for him to answer this .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,102,and for this cause awhile we must neglect,And for this cause awhile we must neglect
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,103,our holy purpose to jerusalem .,Our holy purpose to Jerusalem .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,104,"cousin , on wednesday next our council we","Cousin , on Wednesday next our council we"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,105,will hold at windsor . so inform the lords .,Will hold at Windsor . So inform the lords .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,106,"but come yourself with speed to us again ,","But come yourself with speed to us again ,"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,107,for more is to be said and to be done,For more is to be said and to be done
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,KING,verse_line,108,than out of anger can be utterèd .,Than out of anger can be utterèd .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,1,WESTMORELAND,verse_line,109,"i will , my liege .","I will , my liege ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,,stage,110,"enter prince of wales , and sir john falstaff .","Enter Prince of Wales , and Sir John Falstaff ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,,stage,111,falstaff exits .,Falstaff exits .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,,stage,112,poins exits .,Poins exits .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,,stage,113,he exits .,He exits .
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,114,"now , hal , what time of day is it , lad ?","Now , Hal , what time of day is it , lad ?"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,115,"thou art so fat-witted with drinking of old sack , and unbuttoning thee after supper , and sleeping upon benches after noon , that thou hast forgotten to demand that truly which thou wouldst truly know . what a devil hast thou to do with the time of the day ? unless hours were cups of sack , and minutes capons , and clocks the tongues of bawds , and dials the signs of leaping-houses , and the blessed sun himself a fair hot wench in flame-colored taffeta , i see no reason why thou shouldst be so superfluous to demand the time of the day .","Thou art so fat-witted with drinking of old sack , and unbuttoning thee after supper , and sleeping upon benches after noon , that thou hast forgotten to demand that truly which thou wouldst truly know . What a devil hast thou to do with the time of the day ? Unless hours were cups of sack , and minutes capons , and clocks the tongues of bawds , and dials the signs of leaping-houses , and the blessed sun himself a fair hot wench in flame-colored taffeta , I see no reason why thou shouldst be so superfluous to demand the time of the day ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,116,"indeed , you come near me now , hal , for we that take purses go by the moon and the seven stars , and not by phoebus , he , that wand’ring knight so fair . and i prithee , sweet wag , when thou art king , as god save thy grace — majesty , i should say , for grace thou wilt have none —","Indeed , you come near me now , Hal , for we that take purses go by the moon and the seven stars , and not by Phoebus , he , that wand’ring knight so fair . And I prithee , sweet wag , when thou art king , as God save thy Grace — Majesty , I should say , for grace thou wilt have none —"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,117,"what , none ?","What , none ?"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,118,"no , by my troth , not so much as will serve to be prologue to an egg and butter .","No , by my troth , not so much as will serve to be prologue to an egg and butter ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,119,"well , how then ? come , roundly , roundly .","Well , how then ? Come , roundly , roundly ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,120,"marry then , sweet wag , when thou art king , let not us that are squires of the night’s body be called thieves of the day’s beauty . let us be diana’s foresters , gentlemen of the shade , minions of the moon , and let men say we be men of good government , being governed , as the sea is , by our noble and chaste mistress the moon , under whose countenance we steal .","Marry then , sweet wag , when thou art king , let not us that are squires of the night’s body be called thieves of the day’s beauty . Let us be Diana’s foresters , gentlemen of the shade , minions of the moon , and let men say we be men of good government , being governed , as the sea is , by our noble and chaste mistress the moon , under whose countenance we steal ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,121,"thou sayest well , and it holds well too , for the fortune of us that are the moon’s men doth ebb and flow like the sea , being governed , as the sea is , by the moon . as for proof now : a purse of gold most resolutely snatched on monday night and most dissolutely spent on tuesday morning , got with swearing “ lay by ” and spent with crying “ bring in ” ; now in as low an ebb as the foot of the ladder , and by and by in as high a flow as the ridge of the gallows .","Thou sayest well , and it holds well too , for the fortune of us that are the moon’s men doth ebb and flow like the sea , being governed , as the sea is , by the moon . As for proof now : a purse of gold most resolutely snatched on Monday night and most dissolutely spent on Tuesday morning , got with swearing “ Lay by ” and spent with crying “ Bring in ” ; now in as low an ebb as the foot of the ladder , and by and by in as high a flow as the ridge of the gallows ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,122,"by the lord , thou sayst true , lad . and is not my hostess of the tavern a most sweet wench ?","By the Lord , thou sayst true , lad . And is not my hostess of the tavern a most sweet wench ?"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,123,"as the honey of hybla , my old lad of the castle . and is not a buff jerkin a most sweet robe of durance ?","As the honey of Hybla , my old lad of the castle . And is not a buff jerkin a most sweet robe of durance ?"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,124,"how now , how now , mad wag ? what , in thy quips and thy quiddities ? what a plague have i to do with a buff jerkin ?","How now , how now , mad wag ? What , in thy quips and thy quiddities ? What a plague have I to do with a buff jerkin ?"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,125,"why , what a pox have i to do with my hostess of the tavern ?","Why , what a pox have I to do with my hostess of the tavern ?"
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,126,"well , thou hast called her to a reckoning many a time and oft .","Well , thou hast called her to a reckoning many a time and oft ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,127,did i ever call for thee to pay thy part ?,Did I ever call for thee to pay thy part ?
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,128,"no , i’ll give thee thy due . thou hast paid all there .","No , I’ll give thee thy due . Thou hast paid all there ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,129,"yea , and elsewhere , so far as my coin would stretch , and where it would not , i have used my credit .","Yea , and elsewhere , so far as my coin would stretch , and where it would not , I have used my credit ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,130,"yea , and so used it that were it not here apparent that thou art heir apparent — but i prithee , sweet wag , shall there be gallows standing in england when thou art king ? and resolution thus fubbed as it is with the rusty curb of old father antic the law ? do not thou , when thou art king , hang a thief .","Yea , and so used it that were it not here apparent that thou art heir apparent — But I prithee , sweet wag , shall there be gallows standing in England when thou art king ? And resolution thus fubbed as it is with the rusty curb of old father Antic the law ? Do not thou , when thou art king , hang a thief ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,131,"no , thou shalt .","No , thou shalt ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,132,"shall i ? o rare ! by the lord , i’ll be a brave judge .","Shall I ? O rare ! By the Lord , I’ll be a brave judge ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,133,"thou judgest false already . i mean thou shalt have the hanging of the thieves , and so become a rare hangman .","Thou judgest false already . I mean thou shalt have the hanging of the thieves , and so become a rare hangman ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,134,"well , hal , well , and in some sort it jumps with my humor as well as waiting in the court , i can tell you .","Well , Hal , well , and in some sort it jumps with my humor as well as waiting in the court , I can tell you ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,135,for obtaining of suits ?,For obtaining of suits ?
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,FALSTAFF,prose_chunk,136,"yea , for obtaining of suits , whereof the hangman hath no lean wardrobe . ’sblood , i am as melancholy as a gib cat or a lugged bear .","Yea , for obtaining of suits , whereof the hangman hath no lean wardrobe . ’Sblood , I am as melancholy as a gib cat or a lugged bear ."
1H4,"Henry IV, Part I",William Shakespeare,History,1597,1590,1597,1597,1597,1,2,PRINCE,prose_chunk,137,"or an old lion , or a lover’s lute .","Or an old lion , or a lover’s lute ."
